59.166.0.7,2495,149.171.126.0,57753,tcp,FIN,0.002964,320,1918,31,29,1,2,-,720647.75,4531714,6,8,255,255,1333494943,1338396554,53,240,0,0,29.027498,0.539196,1421955886,1421955886,0.5182,0.352857,0.000617,0.000487,0.00013,0,0,0,0,0,7,18,5,6,1,1,4,,0
59.166.0.7,32648,149.171.126.3,53,udp,CON,0.001004,130,162,31,29,0,0,-,517928.3125,645418.375,2,2,0,0,0,0,65,81,0,0,0,0,1421955886,1421955886,0.007,0.005,0,0,0,0,0,0,0,0,7,10,4,6,1,1,2,,0
59.166.0.7,27409,149.171.126.3,25,tcp,FIN,0.49303,37322,3380,31,29,18,8,-,593959.8125,53546.4375,52,42,255,255,1153491970,3307872936,718,80,0,0,780.747416,25.339463,1421955885,1421955886,9.660295,11.87378,0.0064,0.006195,0.000205,0,0,0,0,0,7,10,4,6,1,1,2,,0
59.166.0.8,48318,149.171.126.9,53,udp,CON,0.000962,146,178,31,29,0,0,-,607068.625,740124.75,2,2,0,0,0,0,73,89,0,0,0,0,1421955886,1421955886,0.007,0.006,0,0,0,0,0,0,0,0,17,8,2,4,1,1,1,,0
59.166.0.8,6080,149.171.126.5,25,tcp,FIN,0.41793,37322,3380,31,29,18,8,-,700691.5,63168.47266,52,42,255,255,1513492828,3664049913,718,80,0,0,727.46752,28.67623,1421955886,1421955886,8.187196,10.180098,0.000683,0.000542,0.000141,0,0,0,0,0,17,9,1,4,1,1,1,,0
59.166.0.3,18748,149.171.126.2,6881,tcp,FIN,2.992579,7774,283570,31,29,13,103,-,20624.35156,754824.5,130,234,255,255,1740981254,1746883758,60,1212,0,0,6897.38696,5132.170206,1421955883,1421955886,23.195643,12.841734,0.00058,0.000451,0.000129,0,0,0,0,0,17,16,3,1,1,1,1,,0
59.166.0.9,13584,149.171.126.1,22,tcp,FIN,1.140983,14720,17342,31,29,22,32,-,102220.6328,120429.4922,104,104,255,255,2878875893,733773086,142,167,0,0,678.508682,677.733559,1421955885,1421955886,11.077505,11.066903,0.000644,0.000523,0.000121,0,0,0,0,0,7,10,2,3,1,1,1,,0
59.166.0.4,12753,149.171.126.1,53,udp,CON,0.00107,146,178,31,29,0,0,-,545794.375,665420.5625,2,2,0,0,0,0,73,89,0,0,0,0,1421955886,1421955886,0.006,0.009,0,0,0,0,0,0,0,0,6,10,2,1,1,1,1,,0
59.166.0.6,41314,149.171.126.6,53,udp,CON,0.001096,146,178,31,29,0,0,-,532846.75,649635.0625,2,2,0,0,0,0,73,89,0,0,0,0,1421955886,1421955886,0.01,0.009,0,0,0,0,0,0,0,0,8,10,1,1,1,1,1,,0
59.166.0.7,1615,149.171.126.0,21,tcp,FIN,0.034649,2934,3742,31,29,11,15,ftp,664492.5,848047.5625,52,54,255,255,3478880363,3484875663,56,69,0,0,48.126245,1.28641,1421955886,1421955886,0.67298,0.615094,0.002258,0.002046,0.000212,0,0,0,1,1,1,2,5,6,1,1,4,,0
59.166.0.2,6670,149.171.126.9,53,udp,CON,0.00107,146,178,31,29,0,0,-,545794.375,665420.5625,2,2,0,0,0,0,73,89,0,0,0,0,1421955886,1421955886,0.01,0.008,0,0,0,0,0,0,0,0,5,8,2,1,1,1,1,,0
59.166.0.5,42258,149.171.126.4,5190,tcp,FIN,0.073148,2158,2464,31,29,6,6,-,226280.9688,258325.5938,24,24,255,255,1573489749,1573780899,90,103,0,0,0,9.394167,1421955886,1421955886,3.164739,3.155609,0.000706,0.000562,0.000144,0,0,0,0,0,15,5,1,3,1,1,1,,0
59.166.0.7,3341,149.171.126.0,43267,tcp,FIN,0.004964,424,8824,31,29,1,4,-,597904.875,13036261,8,12,255,255,3478882287,3490510932,53,735,0,0,42.006494,21.64978,1421955886,1421955886,0.662571,0.408182,0.000591,0.00047,0.000121,0,0,0,0,0,7,18,5,6,1,1,4,,0
59.166.0.7,48220,149.171.126.0,61834,tcp,FIN,0.00663,8928,320,31,29,4,1,-,10004223,322171.9375,14,6,255,255,1333496651,3495342883,638,53,0,0,26.529489,2.195485,1421955886,1421955886,0.51,1.1766,0.00073,0.000607,0.000123,0,0,0,0,0,7,18,5,6,1,1,4,,0
59.166.0.5,12430,149.171.126.0,21,tcp,FIN,0.867599,2934,3742,31,29,11,15,ftp,26537.60547,33868.17969,52,54,255,255,3838880378,1694567026,56,69,0,0,1447.106275,54.918008,1421955886,1421955887,17.005431,16.359188,0.000689,0.000557,0.000132,0,0,0,1,1,1,2,7,10,1,1,4,,0
59.166.0.1,54342,149.171.126.6,62980,tcp,FIN,0.059675,4238,60892,31,29,7,30,-,560368.6875,8052953.5,72,74,255,255,86006515,2231678402,59,823,0,0,51.353854,49.894945,1421955887,1421955887,0.835521,0.801986,0.001247,0.001123,0.000124,0,0,0,0,0,7,10,5,2,1,1,2,,0
59.166.0.2,24321,149.171.126.0,5190,tcp,FIN,0.1392,2158,2464,31,29,6,6,-,118908.0469,135747.125,24,24,255,255,2053491053,4199177158,90,103,0,0,505.348576,14.709314,1421955887,1421955887,6.034782,6.027696,0.000679,0.000553,0.000126,0,0,0,0,0,5,18,7,2,1,1,1,,0
59.166.0.9,28803,149.171.126.0,53,udp,CON,0.001066,130,162,31,29,0,0,-,487804.9063,607879.9375,2,2,0,0,0,0,65,81,0,0,0,0,1421955887,1421955887,0.01,0.008,0,0,0,0,0,0,0,0,7,18,7,3,1,1,1,,0
59.166.0.8,47041,149.171.126.5,80,tcp,FIN,36.097557,18994,1087890,31,29,2,370,-,4197.735352,240776.8438,356,746,255,255,1928332642,4093765289,53,1458,1,524288,6138.978086,4184.179079,1421955851,1421955887,101.682396,48.452424,0.000713,0.000515,0.000198,0,0,1,0,0,17,9,2,4,1,1,1,,0
59.166.0.8,53114,149.171.126.2,6881,tcp,FIN,3.499015,13246,548216,31,29,21,197,-,30154.77148,1250557.625,230,438,255,255,133496413,2288642586,58,1252,0,0,5954.370987,4310.341118,1421955884,1421955887,15.278004,8.005808,0.000592,0.000471,0.000121,0,0,0,0,0,17,16,3,4,2,1,2,,0
59.166.0.5,25763,149.171.126.1,53,udp,CON,0.001073,130,162,31,29,0,0,-,484622.5313,603914.25,2,2,0,0,0,0,65,81,0,0,0,0,1421955887,1421955887,0.01,0.008,0,0,0,0,0,0,0,0,15,10,2,10,3,1,2,,0
59.166.0.5,30980,149.171.126.1,53,udp,CON,0.001113,146,178,31,29,0,0,-,524708,639712.5,2,2,0,0,0,0,73,89,0,0,0,0,1421955887,1421955887,0.01,0.008,0,0,0,0,0,0,0,0,15,10,2,10,3,1,2,,0
59.166.0.9,52859,149.171.126.9,80,tcp,FIN,1.186715,1580,10168,31,29,3,5,-,9768.141602,64743.42969,12,18,255,255,1393491109,1394604460,132,565,1,3924,9829.583179,7917.795808,1421955886,1421955887,107.408276,69.778999,0.000588,0.000468,0.00012,0,0,1,0,0,7,8,2,3,1,1,1,,0
59.166.0.1,28303,149.171.126.6,55939,tcp,FIN,0.101228,5174,91072,31,29,7,39,-,404394.0313,7119216,90,92,255,255,86010005,2271732273,57,990,0,0,0,68.720288,1421955887,1421955887,1.133337,1.106923,0.000617,0.000494,0.000123,0,0,0,0,0,7,10,5,2,1,1,2,,0
59.166.0.5,14364,149.171.126.8,53,udp,CON,0.001142,146,178,31,29,0,0,-,511383.5625,623467.625,2,2,0,0,0,0,73,89,0,0,0,0,1421955887,1421955887,0.001,0.008,0,0,0,0,0,0,0,0,15,8,4,10,3,1,1,,0
59.166.0.5,59609,149.171.126.3,5190,tcp,FIN,0.285116,2158,2464,31,29,6,6,-,58053.56641,66274.78125,24,24,255,255,2113489114,4259179621,90,103,0,0,747.991021,20.069654,1421955887,1421955887,12.379434,12.369479,0.000755,0.000607,0.000148,0,0,0,0,0,15,10,1,10,2,1,1,,0
59.166.0.8,26980,149.171.126.8,53,udp,CON,0.00099,146,178,31,29,0,0,-,589899,719191.9375,2,2,0,0,0,0,73,89,0,0,0,0,1421955887,1421955887,0.004,0.005,0,0,0,0,0,0,0,0,17,8,4,4,1,1,1,,0
59.166.0.5,15451,149.171.126.0,61834,tcp,FIN,0.221996,8928,320,31,29,4,1,-,298780.1563,9621.794922,14,6,255,255,1693497110,4140327306,638,53,0,0,1571.113115,67.155742,1421955887,1421955887,17.076615,44.269398,0.000658,0.000516,0.000142,0,0,0,0,0,15,18,7,10,1,1,4,,0
59.166.0.3,51369,149.171.126.0,80,tcp,FIN,1.276101,1684,10168,31,29,3,5,-,9804.866211,60208.40234,14,18,255,255,1273491063,1274460297,120,565,1,3924,9205.694714,8060.518496,1421955885,1421955887,98.132695,75.031588,0.000728,0.00056,0.000168,0,0,1,0,0,17,18,7,4,2,1,1,,0
59.166.0.3,19148,149.171.126.7,36576,tcp,FIN,0.085129,4238,65938,31,29,7,30,-,392815.5938,6112793.5,72,74,255,255,1933493401,4103876230,59,891,0,0,81.081225,79.191873,1421955887,1421955887,1.194042,1.153699,0.001039,0.000906,0.000133,0,0,0,0,0,17,4,1,4,1,1,1,,0
59.166.0.9,30579,149.171.126.6,143,tcp,FIN,0.036786,7818,15448,31,29,30,32,-,1686293.625,3333007,122,126,255,255,2355589345,2356625072,64,123,0,0,18.81335,16.813642,1421955887,1421955887,0.301132,0.290176,0.000641,0.000511,0.00013,0,0,0,0,0,7,10,5,3,1,1,1,,0
59.166.0.2,9438,149.171.126.2,80,tcp,FIN,1.217974,1684,10168,31,29,3,5,-,10272.79785,63081.80859,14,18,255,255,3598884418,3610746751,120,565,1,3924,8860.275642,7757.490022,1421955886,1421955887,93.663154,71.613588,0.000708,0.000538,0.00017,0,0,1,0,0,5,16,3,2,1,1,1,,0
59.166.0.6,40838,149.171.126.5,80,tcp,FIN,1.092104,1684,10168,31,29,3,5,-,11456.78516,70352.27344,14,18,255,255,1753492838,3904138461,120,565,1,3924,8843.102973,7741.65819,1421955886,1421955887,83.979618,64.208588,0.000695,0.000554,0.000141,0,0,1,0,0,8,9,2,1,1,1,1,,0
59.166.0.4,17679,149.171.126.8,5190,tcp,FIN,0.008074,2158,2464,31,29,6,6,-,2050037.25,2340352,24,24,255,255,4143069564,1993764925,90,103,0,0,20.25328,0.467015,1421955887,1421955887,0.318174,0.327826,0.000671,0.000523,0.000148,0,0,0,0,0,6,8,4,1,1,1,1,,0
59.166.0.5,31677,149.171.126.0,5190,tcp,FIN,0.008239,2158,2464,31,29,6,6,-,2008981.625,2293482.25,24,24,255,255,326005059,2471682262,90,103,0,0,20.013555,0.589108,1421955887,1421955887,0.343,0.334217,0.000683,0.000542,0.000141,0,0,0,0,0,15,18,7,10,2,1,4,,0
59.166.0.5,58169,149.171.126.6,57753,tcp,FIN,0.046336,320,1918,31,29,1,2,-,46098.06641,289882.5938,6,8,255,255,2175592976,113562131,53,240,0,0,641.443513,15.733786,1421955887,1421955887,9.202,6.548429,0.000639,0.000494,0.000145,0,0,0,0,0,15,10,5,10,1,1,2,,0
59.166.0.3,29410,149.171.126.9,80,tcp,FIN,1.514596,1684,10168,31,29,3,5,-,8260.949219,50727.71875,14,18,255,255,1213492433,1214548168,120,565,1,3924,10663.30301,9339.262359,1421955885,1421955887,116.474385,89.061353,0.000683,0.000549,0.000134,0,0,1,0,0,17,8,2,4,2,1,1,,0
59.166.0.5,14506,149.171.126.0,43267,tcp,FIN,0.222451,424,8824,31,29,1,4,-,13342.26367,290904.5,8,12,255,255,1693496217,1793121641,53,735,0,0,2149.341724,1709.510205,1421955886,1421955887,31.733001,20.172454,0.000694,0.00055,0.000144,0,0,0,0,0,15,18,7,10,2,1,4,,0
59.166.0.3,17507,149.171.126.8,54704,tcp,FIN,0.041056,3806,52106,31,29,7,26,-,730124.6875,9999416,64,66,255,255,4078876438,4083303397,59,789,0,0,40.15521,39.639449,1421955887,1421955887,0.646206,0.6244,0.000593,0.000469,0.000124,0,0,0,0,0,17,8,4,4,1,1,1,,0
59.166.0.5,57008,149.171.126.6,43267,tcp,FIN,0.224357,424,8824,31,29,1,4,-,13228.91699,288433.1875,8,12,255,255,2175593884,2356692314,53,735,0,0,2161.399448,1700.474667,1421955887,1421955887,31.99643,20.351455,0.000629,0.000488,0.000141,0,0,0,0,0,15,10,5,10,2,1,2,,0
59.166.0.8,1933,149.171.126.2,6881,tcp,FIN,3.817632,7566,283570,31,29,13,103,-,15729.12207,591694.5625,126,234,255,255,133497434,139604627,60,1212,0,0,9801.945187,7179.675292,1421955884,1421955887,30.537888,16.382636,0.001165,0.000472,0.000693,0,0,0,0,0,17,16,3,4,2,1,2,,0
59.166.0.7,4403,149.171.126.2,3868,udp,CON,0.154104,536,304,31,29,0,0,-,20869.02344,11836.16309,4,4,0,0,0,0,134,76,0,0,65.056652,52.766902,1421955888,1421955888,46.012,37.318332,0,0,0,0,0,0,0,0,7,16,2,1,1,1,1,,0
59.166.0.4,4037,149.171.126.6,46846,tcp,FIN,0.460384,4680,3080,31,29,7,7,-,78421.49219,51748.10547,28,30,255,255,2535590507,2541565678,167,103,0,0,911.824986,22.713604,1421955888,1421955888,17.039962,15.856931,0.000662,0.000529,0.000133,0,0,0,0,0,6,10,1,2,1,1,1,,0
59.166.0.3,19721,149.171.126.9,80,tcp,FIN,31.050848,18266,1087890,31,29,2,370,-,4692.432129,279910.4375,342,746,255,255,3738748676,3752539589,53,1458,1,524288,9126.167097,6129.058217,1421955857,1421955888,91.057271,41.678297,0.000676,0.000535,0.000141,0,0,1,0,0,17,8,2,1,1,1,1,,0
59.166.0.0,40867,149.171.126.2,53,udp,CON,0.001074,146,178,31,29,0,0,-,543761.625,662942.25,2,2,0,0,0,0,73,89,0,0,0,0,1421955888,1421955888,0.01,0.008,0,0,0,0,0,0,0,0,9,16,2,1,1,1,1,,0
59.166.0.4,14266,149.171.126.9,80,tcp,FIN,1.258145,1684,10168,31,29,3,5,-,9944.799805,61067.68359,14,18,255,255,3963072967,1814515144,120,565,1,3924,9847.940905,8621.44772,1421955886,1421955888,96.752464,73.976294,0.000676,0.000544,0.000132,0,0,1,0,0,6,8,2,2,1,1,1,,0
59.166.0.2,40363,149.171.126.8,5190,tcp,FIN,0.004341,1064,2260,31,29,4,4,-,1798663.75,3818474.75,12,12,255,255,746005739,746309680,89,188,0,0,18.086951,0.405341,1421955888,1421955888,0.361091,0.335455,0.000801,0.000641,0.00016,0,0,0,0,0,5,8,1,1,1,1,1,,0
59.166.0.4,47631,149.171.126.6,111,udp,CON,0.009332,568,304,31,29,0,0,-,365195.0313,195456.4844,4,4,0,0,0,0,142,76,0,0,1.689517,3.65692,1421955888,1421955888,1.201667,2.594333,0,0,0,0,0,0,0,0,12,17,9,3,1,1,3,,0
59.166.0.9,9537,149.171.126.1,53,udp,CON,0.001054,146,178,31,29,0,0,-,554079.6875,675521.8125,2,2,0,0,0,0,73,89,0,0,0,0,1421955888,1421955888,0.007,0.008,0,0,0,0,0,0,0,0,4,15,1,1,1,1,1,,0
59.166.0.0,40867,149.171.126.2,53,udp,CON,0.001074,146,178,31,29,0,0,dns,543761.625,662942.25,2,2,0,0,0,0,73,89,0,0,0,0,1421955888,1421955888,0.01,0.008,0,0,0,0,0,0,0,0,1,1,3,2,1,1,1,,0
59.166.0.8,58305,149.171.126.3,80,tcp,FIN,1.120233,1684,10168,31,29,3,5,-,11169.10449,68585.72656,14,18,255,255,2291394943,146966817,120,565,1,3924,8811.568397,7715.303914,1421955887,1421955888,86.141075,65.863412,0.000688,0.000551,0.000137,0,0,1,0,0,7,7,2,5,1,1,1,,0
59.166.0.1,14168,149.171.126.8,53,udp,CON,0.00108,130,162,31,29,0,0,-,481481.5,600000,2,2,0,0,0,0,65,81,0,0,0,0,1421955888,1421955888,0.006,0.008,0,0,0,0,0,0,0,0,13,14,1,2,1,1,1,,0
59.166.0.8,44622,149.171.126.6,53,udp,CON,0.001053,146,178,31,29,0,0,-,554605.875,676163.375,2,2,0,0,0,0,73,89,0,0,0,0,1421955888,1421955888,0.01,0.007,0,0,0,0,0,0,0,0,7,17,9,5,2,2,4,,0
59.166.0.8,45598,149.171.126.6,5222,tcp,FIN,0.029021,3806,52106,31,29,7,26,-,1032907.188,14146170,64,66,255,255,2711392391,2715888728,59,789,0,0,25.769867,24.88314,1421955888,1421955888,0.455286,0.437123,0.000714,0.000598,0.000116,0,0,0,0,0,7,17,9,5,1,1,4,,0
59.166.0.5,16110,149.171.126.5,80,tcp,FIN,1.224905,1684,10168,31,29,3,5,-,10214.66992,62724.86328,14,18,255,255,1873492182,1924404615,120,565,1,3924,8859.387768,7750.92122,1421955887,1421955888,94.196846,72.018059,0.001626,0.000594,0.001032,0,0,1,0,0,6,3,1,3,1,1,1,,0
59.166.0.4,2989,149.171.126.6,28095,udp,CON,0.001652,536,304,31,29,0,0,-,1946731.25,1104116.25,4,4,0,0,0,0,134,76,0,0,0.607406,0.278838,1421955888,1421955888,0.435,0.201667,0,0,0,0,0,0,0,0,12,17,9,3,1,1,3,,0
59.166.0.7,47101,149.171.126.2,111,udp,CON,0.416248,568,304,31,29,0,0,-,8187.426758,4382.00293,4,4,0,0,0,0,142,76,0,0,171.130453,177.150281,1421955888,1421955888,121.016,125.267664,0,0,0,0,0,0,0,0,12,9,3,2,1,1,2,,0
59.166.0.7,5385,149.171.126.2,4177,tcp,FIN,0.38755,4680,3080,31,29,7,7,-,93159.59375,61473.35938,28,30,255,255,446009257,699709638,167,103,0,0,784.528541,19.772818,1421955888,1421955888,14.340963,13.343241,0.000716,0.000591,0.000125,0,0,0,0,0,12,9,3,2,1,1,2,,0
59.166.0.0,34489,149.171.126.3,25,tcp,FIN,0.025334,37322,3380,31,29,18,8,-,11559169,1042077.813,52,42,255,255,686011486,2832492892,718,80,0,0,25.899219,1.288193,1421955888,1421955888,0.48951,0.602878,0.000769,0.000612,0.000157,0,0,0,0,0,8,7,2,2,1,1,1,,0
59.166.0.4,18241,149.171.126.6,53,udp,CON,0.00102,146,178,31,29,0,0,-,572549.0625,698039.25,2,2,0,0,0,0,73,89,0,0,0,0,1421955888,1421955888,0.01,0.006,0,0,0,0,0,0,0,0,12,17,9,3,1,1,3,,0
59.166.0.5,51667,149.171.126.6,61834,tcp,FIN,0.222429,8928,320,31,29,4,1,-,298198.5313,9603.064453,14,6,255,255,2175594682,408818218,638,53,0,0,1578.171171,67.554492,1421955888,1421955888,17.109923,44.356398,0.000651,0.000516,0.000135,0,0,0,0,0,6,17,9,3,1,1,2,,0
59.166.0.8,44622,149.171.126.6,53,udp,CON,0.001053,146,178,31,29,0,0,dns,554605.875,676163.375,2,2,0,0,0,0,73,89,0,0,0,0,1421955888,1421955888,0.01,0.007,0,0,0,0,0,0,0,0,1,1,9,5,2,2,4,,0
59.166.0.5,55183,149.171.126.6,21,tcp,FIN,0.95758,2934,3742,31,29,11,15,ftp,24043.94531,30685.6875,52,54,255,255,26010966,36058668,56,69,0,0,1444.101597,52.857348,1421955887,1421955888,18.769705,18.057283,0.001671,0.000541,0.00113,0,0,0,1,1,1,1,9,3,1,1,2,,0
59.166.0.8,9273,149.171.126.6,7150,tcp,FIN,0.041927,4238,65938,31,29,7,30,-,797576.75,12411477,72,74,255,255,566009337,2733351491,59,891,0,0,33.262931,31.746154,1421955888,1421955888,0.585577,0.567452,0.00063,0.0005,0.00013,0,0,0,0,0,7,17,9,5,1,1,4,,0
59.166.0.1,37566,149.171.126.0,5190,tcp,FIN,0.006789,1064,2260,31,29,4,4,-,1150095.75,2441596.75,12,12,255,255,3015586471,867810093,89,188,0,0,35.340195,0.401361,1421955888,1421955888,0.584455,0.330455,0.003298,0.003144,0.000154,0,0,0,0,0,13,8,1,2,1,1,1,,0
59.166.0.2,1593,149.171.126.6,53678,udp,CON,0.001804,536,304,31,29,0,0,-,1782705.125,1011086.5,4,4,0,0,0,0,134,76,0,0,0.651482,0.328339,1421955889,1421955889,0.466667,0.237667,0,0,0,0,0,0,0,0,12,17,3,6,1,1,3,,0
59.166.0.2,55003,149.171.126.1,61994,tcp,FIN,0.097016,4238,60892,31,29,7,30,-,344685.4063,4953410,72,74,255,255,3251393500,3251726884,59,823,0,0,81.77597,80.306476,1421955889,1421955889,1.361817,1.32,0.000801,0.000645,0.000156,0,0,0,0,0,12,15,6,6,1,1,1,,0
59.166.0.6,32332,149.171.126.0,53,udp,CON,0.001036,146,178,31,29,0,0,-,563706.5625,687258.6875,2,2,0,0,0,0,73,89,0,0,0,0,1421955889,1421955889,0.01,0.007,0,0,0,0,0,0,0,0,8,8,3,4,3,2,2,,0
59.166.0.7,24284,149.171.126.1,22916,tcp,FIN,0.310054,4592,2976,31,29,7,7,-,113941.4375,74051.61719,26,28,255,255,3195590941,1049223368,177,106,0,0,763.340891,20.060109,1421955889,1421955889,12.38944,11.462814,0.000726,0.000554,0.000172,0,0,0,0,0,12,15,6,6,1,1,3,,0
59.166.0.7,29565,149.171.126.9,25,tcp,FIN,0.025658,37322,3380,31,29,18,8,-,11413204,1028918.875,52,42,255,255,3431394584,3432756709,718,80,0,0,26.04734,1.127869,1421955889,1421955889,0.496294,0.597927,0.001295,0.001139,0.000156,0,0,0,0,0,12,10,1,6,1,1,1,,0
59.166.0.2,52520,149.171.126.6,111,udp,CON,0.004772,568,320,31,29,0,0,-,714165.9375,402347.0313,4,4,0,0,0,0,142,80,0,0,1.736419,1.531122,1421955889,1421955889,1.236333,1.091667,0,0,0,0,0,0,0,0,12,17,3,6,1,1,3,,0
59.166.0.7,57485,149.171.126.3,53,udp,CON,0.00106,146,178,31,29,0,0,-,550943.375,671698.0625,2,2,0,0,0,0,73,89,0,0,0,0,1421955889,1421955889,0.01,0.008,0,0,0,0,0,0,0,0,12,7,3,6,1,1,1,,0
59.166.0.8,10359,149.171.126.1,80,tcp,FIN,1.085338,1684,10168,31,29,3,5,-,11528.20606,70790.85156,14,18,255,255,626008656,627056318,120,565,1,3924,8793.330384,7699.432892,1421955888,1421955889,83.460538,63.811471,0.000675,0.000539,0.000136,0,0,1,0,0,7,15,6,1,1,1,1,,0
59.166.0.2,51422,149.171.126.3,26507,tcp,FIN,0.180867,5174,91072,31,29,7,39,-,226332.0469,3984496.75,90,92,255,255,3251400344,1164578203,57,990,0,0,0,103.194098,1421955889,1421955889,2.028584,1.981396,0.000692,0.000557,0.000135,0,0,0,0,0,12,7,3,6,1,1,1,,0
59.166.0.3,4667,149.171.126.0,46482,udp,CON,0.036176,536,304,31,29,0,0,-,88898.71875,50420.16797,4,4,0,0,0,0,134,76,0,0,9.428326,10.866817,1421955889,1421955889,6.677333,7.693,0,0,0,0,0,0,0,0,13,8,3,1,1,1,1,,0
59.166.0.4,52025,149.171.126.1,29713,tcp,FIN,0.034012,4238,60892,31,29,7,30,-,983182.375,14129130,72,74,255,255,1346005774,3491648263,59,823,0,0,27.032901,26.569888,1421955889,1421955889,0.474549,0.458616,0.000967,0.000526,0.000441,0,0,0,0,0,12,15,6,2,1,1,1,,0
59.166.0.6,3543,149.171.126.8,80,tcp,FIN,35.957352,18890,1087890,31,29,2,370,-,4190.964844,241715.6875,354,746,255,255,3190425556,3187797379,53,1458,1,524288,6361.687864,4246.210969,1421955853,1421955889,101.861227,48.264228,0.000667,0.000526,0.000141,0,0,1,0,0,8,14,2,4,1,1,1,,0
59.166.0.7,55109,149.171.126.4,5190,tcp,FIN,0.006178,2158,2464,31,29,6,6,-,2679184.25,3058595,24,24,255,255,3375587139,3375878052,90,103,0,0,15.535322,0.340768,1421955889,1421955889,0.253348,0.242826,0.000737,0.000583,0.000154,0,0,0,0,0,12,4,1,6,1,1,1,,0
59.166.0.2,46644,149.171.126.6,1407,tcp,FIN,0.055823,4176,2560,31,29,7,7,-,565215.0625,348530.1875,18,20,255,255,1466008729,3618834775,232,128,0,0,395.89089,11.292288,1421955889,1421955889,3.264176,2.908526,0.000712,0.000557,0.000155,0,0,0,0,0,12,17,3,6,1,1,3,,0
59.166.0.4,32356,149.171.126.2,51600,tcp,FIN,0.15389,5174,91072,31,29,7,39,-,266008.1875,4682981.5,90,92,255,255,3491395712,1366793477,57,990,0,0,0,93.433037,1421955889,1421955889,1.725393,1.702989,0.000741,0.000617,0.000124,0,0,0,0,0,12,9,1,2,1,1,1,,0
59.166.0.6,20720,149.171.126.5,53,udp,CON,0.000983,130,162,31,29,0,0,-,528992.875,659206.5,2,2,0,0,0,0,65,81,0,0,0,0,1421955889,1421955889,0.002,0.004,0,0,0,0,0,0,0,0,8,3,1,4,3,1,1,,0
59.166.0.7,21687,149.171.126.1,111,udp,CON,0.004683,568,320,31,29,0,0,-,727738.625,409993.5938,4,4,0,0,0,0,142,80,0,0,1.698943,1.504252,1421955889,1421955889,1.210333,1.071667,0,0,0,0,0,0,0,0,12,15,6,6,1,1,3,,0
59.166.0.7,23128,149.171.126.1,44933,udp,CON,0.001708,536,304,31,29,0,0,-,1882904,1067915.75,4,4,0,0,0,0,134,76,0,0,0.61872,0.301708,1421955889,1421955889,0.443,0.218333,0,0,0,0,0,0,0,0,12,15,6,6,1,1,3,,0
59.166.0.2,61380,149.171.126.8,53,udp,CON,0.000949,130,162,31,29,0,0,-,547945.1875,682824,2,2,0,0,0,0,65,81,0,0,0,0,1421955889,1421955889,0.001,0.004,0,0,0,0,0,0,0,0,12,14,2,6,1,1,1,,0
59.166.0.5,53994,149.171.126.3,80,tcp,FIN,1.159723,1684,10168,31,29,3,5,-,10788.7832,66250.29688,14,18,255,255,266008822,2431100754,120,565,1,3924,8835.678477,7737.606797,1421955887,1421955889,89.182462,68.188824,0.000647,0.000512,0.000135,0,0,1,0,0,6,7,3,1,1,1,1,,0
59.166.0.6,32332,149.171.126.0,53,udp,CON,0.001036,146,178,31,29,0,0,dns,563706.5625,687258.6875,2,2,0,0,0,0,73,89,0,0,0,0,1421955889,1421955889,0.01,0.007,0,0,0,0,0,0,0,0,1,1,3,4,3,2,2,,0
59.166.0.0,14788,149.171.126.2,11402,tcp,FIN,0.028044,3806,52106,31,29,7,26,-,1068891.75,14638996,64,66,255,255,1886006490,1886279946,59,789,0,0,25.504725,25.230756,1421955890,1421955890,0.439127,0.428594,0.000783,0.000608,0.000175,0,0,0,0,0,8,9,4,4,1,1,2,,0
59.166.0.3,38960,149.171.126.8,111,udp,CON,0.511402,568,320,31,29,0,0,-,6664.033203,3754.38501,4,4,0,0,0,0,142,80,0,0,233.824187,148.502094,1421955890,1421955890,165.345672,105.010336,0,0,0,0,0,0,0,0,13,14,5,4,2,1,2,,0
59.166.0.1,37308,149.171.126.2,143,tcp,FIN,1.3379,7810,15262,31,29,30,32,-,46317.36328,90535.91406,122,126,255,255,2955589527,807030055,64,121,0,0,722.722045,712.106712,1421955888,1421955890,11.053835,10.6988,0.00068,0.000546,0.000134,0,0,0,0,0,13,9,4,3,1,1,1,,0
59.166.0.3,10513,149.171.126.8,44803,udp,CON,0.15713,536,304,31,29,0,0,-,20467.12891,11608.22266,4,4,0,0,0,0,134,76,0,0,23.535814,54.219297,1421955890,1421955890,16.650334,38.348332,0,0,0,0,0,0,0,0,13,14,5,4,1,1,2,,0
59.166.0.6,39390,149.171.126.7,5190,tcp,FIN,0.120107,2158,2464,31,29,6,6,-,137810.4531,157326.375,24,24,255,255,3915586142,1766297697,90,103,0,0,411.997783,11.966638,1421955890,1421955890,5.20587,5.195,0.000768,0.000612,0.000156,0,0,0,0,0,8,8,4,2,1,1,1,,0
59.166.0.7,22493,149.171.126.7,20338,tcp,FIN,0.037784,4238,65938,31,29,7,30,-,885030.75,13772391,72,74,255,255,2126008554,2150682314,59,891,0,0,28.729649,28.933871,1421955890,1421955890,0.527394,0.510233,0.000661,0.000535,0.000126,0,0,0,0,0,12,8,4,2,1,1,1,,0
