59.166.0.2,17278,149.171.126.6,53,udp,CON,0.000992,130,162,31,29,0,0,dns,524193.5625,653225.8125,2,2,0,0,0,0,65,81,0,0,0,0,1424231147,1424231147,0.005,0.007,0,0,0,0,0,,, ,3,2,2,6,2,1,1,,0
59.166.0.3,19673,149.171.126.3,14853,udp,CON,0.001679,544,304,31,29,0,0,-,1944014.375,1086361,4,4,0,0,0,0,136,76,0,0,0.612354,0.265405,1424231147,1424231147,0.438,0.191667,0,0,0,0,0,,, ,4,6,9,3,1,1,3,,0
59.166.0.8,35950,149.171.126.9,25,tcp,FIN,0.461837,37472,3172,31,29,18,8,smtp,636622.875,53508.05469,52,38,255,255,4086348299,4091558038,721,83,0,0,1027.985432,36.093262,1424231147,1424231148,9.2299,12.468027,0.000641,0.000517,0.000124,0,0,,, ,1,1,1,2,1,1,1,,0
59.166.0.9,6094,149.171.126.1,53,udp,CON,0.001031,146,178,31,29,0,0,dns,566440.3125,690591.625,2,2,0,0,0,0,73,89,0,0,0,0,1424231148,1424231148,0.009,0.007,0,0,0,0,0,,, ,2,2,2,1,1,1,1,,0
59.166.0.0,8818,149.171.126.5,80,tcp,FIN,1.093867,1580,10168,31,29,3,5,http,10597.2666,70238.89063,12,18,255,255,1700961279,1706225421,132,565,1,3924,9556.464667,7695.978741,1424231147,1424231148,99.410911,64.313703,0.000654,0.00053,0.000124,0,0,1,, ,1,3,1,1,1,1,1,,0
59.166.0.2,21566,149.171.126.7,50570,tcp,FIN,0.13709,8928,424,31,29,4,1,ftp-data,483828.1563,21650.01172,14,8,255,255,2000965411,173258390,638,53,0,0,1182.781371,47.594723,1424231148,1424231148,10.545384,19.495572,0.000597,0.000473,0.000124,0,0,,, ,2,2,1,1,1,1,3,,0
59.166.0.8,56021,149.171.126.1,53,udp,CON,0.000945,130,162,31,29,0,0,dns,550264.5625,685714.3125,2,2,0,0,0,0,65,81,0,0,0,0,1424231148,1424231148,0.001,0.003,0,0,0,0,0,,, ,3,2,2,2,1,1,1,,0
59.166.0.3,53229,149.171.126.8,111,udp,CON,0.005032,568,312,31,29,0,0,-,677265.5,372019.0625,4,4,0,0,0,0,142,78,0,0,1.868412,1.674664,1424231148,1424231148,1.327667,1.190667,0,0,0,0,0,,, ,4,4,1,1,1,1,1,,0
59.166.0.3,2410,149.171.126.8,33466,udp,CON,0.001726,544,304,31,29,0,0,-,1891077.625,1056778.625,4,4,0,0,0,0,136,76,0,0,0.627678,0.284732,1424231148,1424231148,0.447333,0.206333,0,0,0,0,0,,, ,12,5,4,4,1,1,3,,0
59.166.0.3,45260,149.171.126.0,53,udp,CON,0.001038,130,162,31,29,0,0,dns,500963.4063,624277.4375,2,2,0,0,0,0,65,81,0,0,0,0,1424231148,1424231148,0.009,0.006,0,0,0,0,0,,, ,2,4,1,4,1,1,2,,0
59.166.0.2,63033,149.171.126.7,21,tcp,FIN,0.961742,2934,3742,31,29,11,15,ftp,23939.89258,30552.89258,52,54,255,255,4150543451,2001917066,56,69,0,0,1689.492124,54.437117,1424231147,1424231148,19.22858,18.13566,0.000688,0.000548,0.00014,0,0,,1,1,1,1,3,3,1,1,2,,0
59.166.0.0,63714,149.171.126.4,80,tcp,FIN,1.256837,1684,10168,31,29,3,5,http,9955.149414,61131.23438,14,18,255,255,1760968245,1869416555,120,565,1,3924,8911.089743,7803.917586,1424231147,1424231148,96.653308,73.899706,0.000664,0.000539,0.000125,0,0,1,, ,1,2,2,2,1,1,2,,0
59.166.0.2,22021,149.171.126.1,80,tcp,FIN,1.05603,1684,10168,31,29,3,5,http,11848.14746,72755.50781,14,18,255,255,2120961915,2123002742,120,565,1,3924,8776.625668,7684.072159,1424231147,1424231148,81.206615,62.086412,0.000708,0.00056,0.000148,0,0,1,, ,1,1,1,3,1,1,1,,0
59.166.0.8,7204,149.171.126.8,80,tcp,FIN,1.15312,1580,10168,31,29,3,5,http,10052.72656,66629.66406,12,18,255,255,3790542272,3791551619,132,565,1,3924,9732.52321,7835.934357,1424231147,1424231148,104.796906,67.799767,0.000643,0.000521,0.000122,0,0,1,, ,3,2,4,5,1,1,1,,0
59.166.0.0,33070,149.171.126.6,5190,tcp,FIN,0.005891,2158,2464,31,29,6,6,-,2809709.75,3207604.75,24,24,255,255,2423057261,2423372496,90,103,0,0,15.238426,0.31791,1424231148,1424231148,0.252091,0.22813,0.000776,0.000635,0.000141,0,0,,, ,4,3,2,2,1,1,1,,0
59.166.0.1,53117,149.171.126.5,50944,tcp,FIN,0.016894,2958,33060,31,29,7,18,-,1371848,15342252,48,50,255,255,333479064,353522000,62,661,0,0,20.122356,19.416125,1424231148,1424231148,0.352851,0.333286,0.000702,0.00056,0.000142,0,0,,, ,4,1,2,2,1,1,1,,0
59.166.0.1,53458,149.171.126.8,20589,tcp,FIN,0.032861,4550,68342,31,29,7,33,-,1093575.875,16429931,78,80,255,255,2478862002,2479158600,58,854,0,0,22.084503,21.614249,1424231148,1424231148,0.434107,0.413577,0.000709,0.000593,0.000116,0,0,,, ,4,5,4,2,1,1,2,,0
59.166.0.3,54691,149.171.126.6,22,tcp,FIN,0.657947,9400,12298,31,29,26,31,ssh,113224.9219,148230.7813,106,114,255,255,2358861341,2359068929,89,108,0,0,0,325.706553,1424231148,1424231148,6.263305,5.817974,0.000647,0.000513,0.000134,0,0,,, ,2,1,2,4,1,1,1,,0
59.166.0.8,30368,149.171.126.2,44555,tcp,FIN,0.048212,528,8824,31,29,1,4,ftp-data,78984.48438,1342238.5,10,12,255,255,2298868028,523068386,53,735,0,0,493.630791,461.9122,1424231148,1424231148,5.318333,4.7614,0.000735,0.000596,0.000139,0,0,,, ,3,3,3,5,1,1,6,,0
59.166.0.7,2101,149.171.126.9,5190,tcp,FIN,0.005781,1920,4312,31,29,6,6,-,2536585.25,5719425.5,22,24,255,255,2603055933,453771644,87,180,0,0,16.551867,12.732315,1424231148,1424231148,0.27145,0.224826,0.000701,0.000601,0.0001,0,0,,, ,11,8,1,3,1,1,4,,0
59.166.0.7,43335,149.171.126.2,143,tcp,FIN,0.030523,7808,15026,31,29,30,32,-,2029682.5,3907086.5,122,126,255,255,2663059166,514496443,64,119,0,0,16.31401,13.77865,1424231148,1424231148,0.271991,0.239792,0.00068,0.000546,0.000134,0,0,,, ,11,9,3,3,1,1,3,,0
175.45.176.0,33989,149.171.126.12,179,tcp,FIN,0.6166,534,268,254,252,2,1,-,6240.674805,2906.260254,10,6,255,255,2569030001,2124994163,53,45,0,0,3320.77268,166.498406,1424231148,1424231148,63.972,106.634797,0.199287,0.083418,0.115869,0,1,,, ,7,3,1,2,1,1,3,,0
59.166.0.5,58702,149.171.126.3,53,udp,CON,0.001005,146,178,31,29,0,0,dns,581094.5625,708457.75,2,2,0,0,0,0,73,89,0,0,0,0,1424231148,1424231148,0.008,0.007,0,0,0,0,0,,, ,5,4,1,1,1,1,4,,0
59.166.0.7,3794,149.171.126.5,53,udp,CON,0.001045,130,162,31,29,0,0,dns,497607.625,620095.6875,2,2,0,0,0,0,65,81,0,0,0,0,1424231148,1424231148,0.009,0.007,0,0,0,0,0,,, ,1,1,2,3,1,1,1,,0
59.166.0.8,23207,149.171.126.4,25,tcp,FIN,0.526809,37472,3276,31,29,18,8,smtp,558107.4375,48518.53516,52,40,255,255,33477728,60287331,721,82,0,0,910.409636,30.316871,1424231148,1424231148,10.323176,13.494154,0.000653,0.000534,0.000119,0,0,,, ,1,1,2,5,1,1,2,,0
59.166.0.8,57059,149.171.126.2,57704,tcp,FIN,0.380282,320,1896,31,29,1,2,ftp-data,5616.884277,34900.41406,6,8,255,255,2298867012,229643766,53,237,0,0,5364.881021,132.612094,1424231148,1424231148,75.996,54.260285,0.000578,0.000457,0.000121,0,0,,, ,3,3,3,5,1,1,6,,0
59.166.0.8,59470,149.171.126.7,53,udp,CON,0.001096,146,178,31,29,0,0,dns,532846.75,649635.0625,2,2,0,0,0,0,73,89,0,0,0,0,1424231148,1424231148,0.009,0.003,0,0,0,0,0,,, ,3,1,3,5,1,1,1,,0
59.166.0.3,49758,149.171.126.8,2197,tcp,FIN,0.230634,4480,2768,31,29,7,7,-,148945.9531,92024.59375,24,24,255,255,2538866845,2542256934,187,115,0,0,734.620772,20.824902,1424231148,1424231148,10.014522,9.995305,0.000862,0.000738,0.000124,0,0,,, ,12,5,4,4,1,1,3,,0
59.166.0.2,64781,149.171.126.7,28760,tcp,FIN,0.222411,424,8824,31,29,1,4,ftp-data,13344.66309,290956.8125,8,12,255,255,2000964583,2106587296,53,735,0,0,2166.528492,1723.17185,1424231147,1424231148,31.728144,20.171273,0.000657,0.000524,0.000133,0,0,,, ,1,1,3,3,1,1,2,,0
175.45.176.3,47439,149.171.126.18,53,udp,INT,0.000005,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424231148,1424231148,0.005,0,0,0,0,0,2,,, ,9,9,9,9,9,9,10,Generic,1
175.45.176.3,47439,149.171.126.18,53,udp,INT,0.000005,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424231148,1424231148,0.005,0,0,0,0,0,2,,, ,9,9,9,9,9,9,10,Generic,1
175.45.176.3,47439,149.171.126.18,53,udp,INT,0.000005,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424231148,1424231148,0.005,0,0,0,0,0,2,,, ,9,9,9,9,9,9,10,Generic,1
175.45.176.3,47439,149.171.126.18,53,udp,INT,0.000005,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424231148,1424231148,0.005,0,0,0,0,0,2,,, ,9,9,9,9,9,9,10,Generic,1
175.45.176.3,47439,149.171.126.18,53,udp,INT,0.000005,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424231148,1424231148,0.005,0,0,0,0,0,2,,, ,9,9,9,9,9,9,9,Generic,1
175.45.176.3,47439,149.171.126.18,53,udp,INT,0.000005,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424231148,1424231148,0.005,0,0,0,0,0,2,,, ,9,9,9,9,9,9,10,Generic,1
175.45.176.3,47439,149.171.126.18,53,udp,INT,0.000005,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424231148,1424231148,0.005,0,0,0,0,0,2,,, ,9,9,9,9,9,9,10,Generic,1
175.45.176.3,47439,149.171.126.18,53,udp,INT,0.000005,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424231148,1424231148,0.005,0,0,0,0,0,2,,, ,9,9,9,9,9,9,10,Generic,1
175.45.176.3,47439,149.171.126.18,53,udp,INT,0.000005,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424231148,1424231148,0.005,0,0,0,0,0,2,,, ,9,9,9,9,9,9,10,Generic,1
175.45.176.3,47439,149.171.126.18,53,udp,INT,0.000005,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424231148,1424231148,0.005,0,0,0,0,0,2,,, ,9,9,9,9,9,9,9,Generic,1
175.45.176.0,33059,149.171.126.15,1723,tcp,FIN,0.692667,756,354,254,252,2,1,-,7865.250977,3580.364014,10,8,255,255,3580794676,4266958466,76,44,0,0,4920.132187,124.494242,1424231147,1424231148,74.384889,87.43057,0.137185,0.080644,0.056541,0,1,,, ,7,4,1,2,1,1,4, Fuzzers ,1
175.45.176.1,4858,149.171.126.13,80,tcp,FIN,0.96866,1254,354,254,252,2,1,http,9324.220703,2560.237793,10,8,255,255,148410063,1202641775,125,44,1,0,5705.716046,228.691937,1424231147,1424231148,104.737556,128.607289,0.174827,0.068404,0.106423,0,1,1,, ,1,1,1,1,1,1,1,Exploits,1
175.45.176.3,47439,149.171.126.18,53,udp,INT,0.000005,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424231148,1424231148,0.005,0,0,0,0,0,2,,, ,9,9,9,9,9,9,9,Generic,1
175.45.176.3,47439,149.171.126.18,53,udp,INT,0.000005,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424231148,1424231148,0.005,0,0,0,0,0,2,,, ,9,9,9,9,9,9,9,Generic,1
175.45.176.3,47439,149.171.126.18,53,udp,INT,0.000005,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424231148,1424231148,0.005,0,0,0,0,0,2,,, ,9,9,9,9,9,9,9,Generic,1
175.45.176.3,47439,149.171.126.18,53,udp,INT,0.000005,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424231148,1424231148,0.005,0,0,0,0,0,2,,, ,9,9,9,9,9,9,10,Generic,1
175.45.176.3,47439,149.171.126.18,53,udp,INT,0.000005,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424231148,1424231148,0.005,0,0,0,0,0,2,,, ,9,9,9,9,9,9,9,Generic,1
175.45.176.3,47439,149.171.126.18,53,udp,INT,0.000005,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424231148,1424231148,0.005,0,0,0,0,0,2,,, ,9,9,9,9,9,9,9,Generic,1
175.45.176.3,47439,149.171.126.18,53,udp,INT,0.000005,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424231148,1424231148,0.005,0,0,0,0,0,2,,, ,9,9,9,9,9,9,9,Generic,1
175.45.176.3,47439,149.171.126.18,53,udp,INT,0.000005,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424231148,1424231148,0.005,0,0,0,0,0,2,,, ,9,9,9,9,9,9,9,Generic,1
175.45.176.0,35987,149.171.126.15,1723,tcp,FIN,0.954635,756,354,254,252,2,1,-,5706.893066,2597.851562,10,8,255,255,4001865552,3194749130,76,44,0,0,6790.610367,183.882812,1424231148,1424231149,105.962111,125.079141,0.196256,0.079075,0.117181,0,1,,, ,7,4,1,2,1,1,4, Fuzzers ,1
175.45.176.0,7687,149.171.126.12,179,tcp,FIN,0.779585,534,268,254,252,2,1,-,4935.959473,2298.658936,10,6,255,255,1963584105,2181173747,53,45,0,0,4180.502994,194.548859,1424231148,1424231149,82.181667,129.473,0.234417,0.132211,0.102206,0,1,,, ,7,3,1,2,1,1,3,,0
59.166.0.3,17878,149.171.126.8,53,udp,CON,0.001035,146,178,31,29,0,0,dns,564251.25,687922.75,2,2,0,0,0,0,73,89,0,0,0,0,1424231149,1424231149,0.009,0.007,0,0,0,0,0,,, ,2,1,3,4,1,1,3,,0
59.166.0.5,55701,149.171.126.0,53,udp,CON,0.000982,146,178,31,29,0,0,dns,594704.6875,725050.875,2,2,0,0,0,0,73,89,0,0,0,0,1424231149,1424231149,0.001,0.005,0,0,0,0,0,,, ,5,4,3,2,1,1,1,,0
59.166.0.1,16836,149.171.126.8,5190,tcp,FIN,0.006497,1920,4312,31,29,6,6,-,2257041.75,5089118,22,24,255,255,993474234,993763623,87,180,0,0,18.689603,14.888542,1424231149,1424231149,0.3081,0.256696,0.000713,0.000584,0.000129,0,0,,, ,4,5,3,1,1,1,2,,0
59.166.0.8,20168,149.171.126.2,5190,tcp,FIN,0.167369,1920,4416,31,29,6,6,-,87614.79688,203000.5625,22,26,255,255,3203056279,3203357892,87,170,0,0,473.228161,436.197992,1424231149,1424231149,7.953142,6.66904,0.000775,0.000634,0.000141,0,0,,, ,1,9,5,5,1,1,6,,0
59.166.0.9,7975,149.171.126.9,80,tcp,FIN,1.00488,1580,10168,31,29,3,5,http,11535.70606,76458.88281,12,18,255,255,573479235,574493834,132,565,1,3924,9529.273914,7676.046415,1424231148,1424231149,91.321182,59.078294,0.000669,0.000546,0.000123,0,0,1,, ,1,1,2,1,1,1,1,,0
59.166.0.6,58377,149.171.126.1,53,udp,CON,0.001037,146,178,31,29,0,0,dns,563163,686595.9375,2,2,0,0,0,0,73,89,0,0,0,0,1424231149,1424231149,0.008,0.007,0,0,0,0,0,,, ,1,2,1,1,1,1,1,,0
59.166.0.7,62588,149.171.126.2,35874,tcp,FIN,0.017536,2958,33060,31,29,7,18,-,1321624.125,14780566,48,50,255,255,3078865425,953017310,62,661,0,0,20.350683,19.132163,1424231149,1424231149,0.365617,0.347163,0.000651,0.000522,0.000129,0,0,,, ,11,9,5,3,1,1,3,,0
59.166.0.8,65355,149.171.126.0,53,udp,CON,0.001104,146,178,31,29,0,0,dns,528985.5,644927.5,2,2,0,0,0,0,73,89,0,0,0,0,1424231149,1424231149,0.009,0.007,0,0,0,0,0,,, ,3,4,3,5,2,1,1,,0
59.166.0.3,11846,149.171.126.3,39480,tcp,FIN,0.017663,2958,33060,31,29,7,18,-,1312121.375,14674291,48,50,255,255,2898864137,775537055,62,661,0,0,0,19.807097,1424231149,1424231149,0.37713,0.345327,0.000862,0.000739,0.000123,0,0,,, ,12,7,2,4,1,1,4,,0
59.166.0.7,9571,149.171.126.3,5190,tcp,FIN,0.077058,2158,2464,31,29,6,6,-,214799.2344,245217.875,24,24,255,255,693475610,2843306888,90,103,0,0,338.611131,10.159389,1424231149,1424231149,3.336043,3.326304,0.000699,0.00055,0.000149,0,0,,, ,11,7,2,3,1,1,1,,0
59.166.0.8,31200,149.171.126.2,27709,tcp,FIN,0.049657,8928,424,31,29,4,1,ftp-data,1335723.125,59770.02344,14,8,255,255,153482371,727678165,638,53,0,0,402.444816,16.720352,1424231149,1424231149,3.819769,7.005857,0.000616,0.000498,0.000118,0,0,,, ,3,3,5,5,1,1,6,,0
59.166.0.5,24602,149.171.126.8,80,tcp,FIN,1.078821,1684,10168,31,29,3,5,http,11597.84668,71218.49219,14,18,255,255,2243058023,2239850569,120,565,1,3924,8789.19325,7696.045201,1424231148,1424231149,82.960079,63.428353,0.000665,0.000535,0.00013,0,0,1,, ,1,2,3,2,1,1,1,,0
59.166.0.8,58034,149.171.126.2,21,tcp,FIN,1.296837,2934,3742,31,29,11,15,ftp,17753.9668,22658.20703,52,54,255,255,153479230,2299810427,56,69,0,0,2405.906829,71.057789,1424231148,1424231149,25.422039,24.457717,0.000712,0.000575,0.000137,0,0,,1,1,1,1,5,5,1,1,6,,0
59.166.0.3,10205,149.171.126.0,3512,tcp,FIN,0.036198,4550,68342,31,29,7,33,-,992762,14915299,78,80,255,255,2898860901,753771051,58,854,0,0,23.539955,23.599818,1424231149,1424231149,0.465909,0.462273,0.000693,0.000595,0.000098,0,0,,, ,12,1,3,4,1,1,2,,0
59.166.0.3,9038,149.171.126.2,143,tcp,FIN,0.778919,7808,15026,31,29,30,32,-,79535.875,153104.5,122,126,255,255,2783059208,2784060149,64,119,0,0,425.55619,420.063636,1424231148,1424231149,6.488158,6.22712,0.000652,0.000525,0.000127,0,0,,, ,12,9,5,4,1,1,4,,0
59.166.0.7,16860,149.171.126.7,41362,tcp,FIN,0.032016,4550,68342,31,29,7,33,-,1122438.75,16863568,78,80,255,255,933475552,3079163675,58,854,0,0,22.120986,21.523319,1424231149,1424231149,0.410429,0.397253,0.000759,0.000624,0.000135,0,0,,, ,11,3,1,3,1,1,1,,0
59.166.0.8,14486,149.171.126.9,53,udp,CON,0.00101,146,178,31,29,0,0,dns,578217.8125,704950.5,2,2,0,0,0,0,73,89,0,0,0,0,1424231149,1424231149,0.009,0.002,0,0,0,0,0,,, ,3,2,2,5,2,1,1,,0
59.166.0.1,26651,149.171.126.3,53,udp,CON,0.001004,146,178,31,29,0,0,dns,581673.3125,709163.375,2,2,0,0,0,0,73,89,0,0,0,0,1424231150,1424231150,0.009,0.002,0,0,0,0,0,,, ,2,4,3,2,1,1,1,,0
59.166.0.3,20743,149.171.126.7,80,tcp,FIN,1.075847,1580,10168,31,29,3,5,http,10774.76563,71415.35938,12,18,255,255,813484609,2964074158,132,565,1,3924,9555.449156,7694.417102,1424231149,1424231150,97.772906,63.253703,0.000651,0.00053,0.000121,0,0,4,, ,2,2,2,3,2,2,3,,0
59.166.0.1,1126,149.171.126.9,5190,tcp,FIN,0.240285,1920,4312,31,29,6,6,-,61027.53125,137603.2656,22,24,255,255,1533474703,1533766376,87,180,0,0,634.055971,607.382836,1424231150,1424231150,11.425619,10.422652,0.000664,0.000556,0.000108,0,0,,, ,4,8,7,2,1,1,2,,0
59.166.0.5,42512,149.171.126.3,143,tcp,FIN,0.032976,7814,15998,31,29,30,32,-,1880155.125,3850557.75,122,126,255,255,1653478446,1654514486,64,127,0,0,17.400891,15.369005,1424231150,1424231150,0.276602,0.259584,0.000646,0.000524,0.000122,0,0,,, ,1,7,3,3,1,1,4,,0
175.45.176.0,33121,149.171.126.15,1723,tcp,FIN,0.958302,756,354,254,252,2,1,-,5685.055176,2587.910645,10,8,255,255,1440874796,2579678894,76,44,0,0,6226.421884,210.448594,1424231149,1424231150,106.478,124.422141,0.182968,0.086602,0.096366,0,1,,, ,7,4,1,1,1,1,4,,0
59.166.0.8,22756,149.171.126.4,80,tcp,FIN,1.004611,1580,10168,31,29,3,5,http,11538.79492,76479.35156,12,18,255,255,3263058701,3259959992,132,565,2,0,9527.755928,7673.577116,1424231149,1424231150,91.298361,59.060827,0.000698,0.000573,0.000125,0,0,1,, ,3,2,1,2,2,1,2,,0
59.166.0.0,39162,149.171.126.0,53,udp,CON,0.001118,130,162,31,29,0,0,dns,465116.2813,579606.4375,2,2,0,0,0,0,65,81,0,0,0,0,1424231150,1424231150,0.009,0.007,0,0,0,0,0,,, ,1,4,1,1,1,1,1,,0
59.166.0.7,10645,149.171.126.9,9393,tcp,FIN,0.005268,4328,2456,31,29,7,7,-,6208048.5,3523158.75,18,18,255,255,3858867259,3866218919,240,136,0,0,14.088621,0.35468,1424231150,1424231150,0.291353,0.281118,0.000612,0.000485,0.000127,0,0,,, ,11,8,7,3,1,1,4,,0
59.166.0.6,43341,149.171.126.9,18373,udp,CON,0.001716,528,304,31,29,0,0,-,1846153.875,1062937,4,4,0,0,0,0,132,76,0,0,0.614711,0.284029,1424231150,1424231150,0.439667,0.205333,0,0,0,0,0,,, ,3,8,7,3,1,1,3,,0
59.166.0.6,50021,149.171.126.9,111,udp,CON,0.004997,568,312,31,29,0,0,-,682009.1875,374624.7813,4,4,0,0,0,0,142,78,0,0,1.853563,1.628702,1424231150,1424231150,1.317667,1.158667,0,0,0,0,0,,, ,3,8,7,3,1,1,3,,0
59.166.0.6,6563,149.171.126.9,43139,tcp,FIN,0.004663,4328,2456,31,29,7,7,-,7013511,3980270.25,18,18,255,255,3738866750,1596859724,240,136,0,0,12.696758,0.318126,1424231150,1424231150,0.255588,0.239471,0.000713,0.000589,0.000124,0,0,,, ,3,8,7,3,1,1,3,,0
59.166.0.3,20743,149.171.126.7,80,tcp,FIN,1.075847,1580,10168,31,29,3,5,http,10774.76563,71415.35938,12,18,255,255,813484609,2964074158,132,565,1,3924,9555.449156,7694.417102,1424231149,1424231150,97.772906,63.253703,0.000651,0.00053,0.000121,0,0,4,, ,2,2,2,3,2,2,3,,0
59.166.0.4,28412,149.171.126.6,5190,tcp,FIN,0.012107,2158,2464,31,29,6,6,-,1367143,1560750,24,24,255,255,3498861321,1353821884,90,103,0,0,50.727885,1.247761,1424231150,1424231150,0.534909,0.49587,0.000845,0.000693,0.000152,0,0,,, ,3,3,2,2,2,1,2,,0
59.166.0.4,30504,149.171.126.6,5190,tcp,FIN,0.180556,2158,2464,31,29,6,6,-,91672.39063,104654.5156,24,24,255,255,1413475090,3563372055,90,103,0,0,484.911125,13.091102,1424231150,1424231150,7.835217,7.822,0.000781,0.000641,0.00014,0,0,,, ,3,3,2,2,2,1,2,,0
59.166.0.7,45862,149.171.126.9,111,udp,CON,0.004663,568,312,31,29,0,0,-,730860,401458.3125,4,4,0,0,0,0,142,78,0,0,1.692343,1.474318,1424231150,1424231150,1.203667,1.049,0,0,0,0,0,,, ,11,8,7,3,1,1,4,,0
59.166.0.5,27740,149.171.126.1,25,tcp,FIN,0.035275,37472,3380,31,29,18,8,smtp,8334968,748405.375,52,42,255,255,3383060008,1234439648,721,80,0,0,42.932576,1.756838,1424231149,1424231150,0.713082,0.847219,0.00066,0.000536,0.000124,0,0,,, ,1,1,2,3,1,1,2,,0
59.166.0.3,50065,149.171.126.1,22,tcp,FIN,0.020169,9504,12298,31,29,26,31,ssh,3734840.75,4835540,108,114,255,255,1473477163,1473753327,88,108,0,0,11.888895,11.234132,1424231150,1424231150,0.192825,0.174697,0.001274,0.001122,0.000152,0,0,,, ,2,1,2,3,1,1,1,,0
59.166.0.5,5119,149.171.126.3,53,udp,CON,0.001057,130,162,31,29,0,0,dns,491958.375,613055.8125,2,2,0,0,0,0,65,81,0,0,0,0,1424231150,1424231150,0.009,0.007,0,0,0,0,0,,, ,5,4,3,3,1,1,4,,0
59.166.0.7,39276,149.171.126.9,6397,udp,CON,0.00169,528,304,31,29,0,0,-,1874556.25,1079290,4,4,0,0,0,0,132,76,0,0,0.596091,0.292514,1424231150,1424231150,0.426,0.211333,0,0,0,0,0,,, ,11,8,7,3,1,1,4,,0
59.166.0.8,37806,149.171.126.2,80,tcp,FIN,1.033885,1580,10168,31,29,3,5,http,11212.0791,74313.875,12,18,255,255,3023059308,3044410348,132,565,1,3924,9532.969346,7677.547418,1424231149,1424231150,93.958909,60.789355,0.000579,0.000463,0.000116,0,0,1,, ,3,1,1,2,2,1,6,,0
175.45.176.2,51251,149.171.126.14,8080,tcp,FIN,1.306539,968,1232,254,252,2,2,http,5339.296875,6790.458984,10,10,255,255,2197900477,1411122531,97,123,1,159,7908.756479,252.347656,1424231148,1424231150,145.171,122.904555,0.270242,0.168013,0.102229,0,1,1,, ,1,1,1,1,1,1,1,Exploits,1
175.45.176.3,46002,149.171.126.10,1434,udp,INT,0.00001,808,0,254,0,0,0,-,323200000,0,2,0,0,0,0,0,404,0,0,0,0,0,1424231150,1424231150,0.01,0,0,0,0,0,2,,, ,1,2,1,1,1,1,1,Worms,1
175.45.176.3,26049,149.171.126.11,80,tcp,FIN,0.942215,792,1744,62,252,2,2,http,6053.819824,12956.70313,10,8,255,255,445201924,1164458797,79,218,1,459,5218.785606,201.118703,1424231151,1424231151,104.690556,111.716,0.289024,0.135043,0.153981,0,1,1,, ,1,1,1,1,1,1,1,Exploits,1
175.45.176.0,36785,149.171.126.15,1723,tcp,FIN,0.644461,756,268,254,252,2,1,-,8453.576172,2780.618408,10,6,255,255,2533351498,1477536790,76,45,0,0,3514.680491,165.971734,1424231151,1424231151,69.165444,105.113602,0.20628,0.118884,0.087396,0,1,,, ,7,4,1,2,1,1,4, Fuzzers ,1
59.166.0.1,57086,149.171.126.9,53,udp,CON,0.001044,130,162,31,29,0,0,dns,498084.2813,620689.625,2,2,0,0,0,0,65,81,0,0,0,0,1424231151,1424231151,0.009,0.006,0,0,0,0,0,,, ,2,2,5,1,1,1,2,,0
59.166.0.3,40177,149.171.126.2,38128,udp,CON,0.001792,544,304,31,29,0,0,-,1821428.5,1017857.125,4,4,0,0,0,0,136,76,0,0,0.640639,0.315612,1424231151,1424231151,0.457,0.227667,0,0,0,0,0,,, ,12,9,5,7,1,1,4,,0
59.166.0.3,35093,149.171.126.2,12317,tcp,FIN,0.366,4688,3080,31,29,7,7,-,98819.67188,65092.89844,28,30,255,255,4043059060,4046272538,167,103,0,0,764.981395,19.485609,1424231151,1424231151,13.544149,12.601379,0.000703,0.000557,0.000146,0,0,,, ,12,9,5,7,1,1,4,,0
